1344888750749462530	852315252280532992	2566	156	1055	1795	66172	1	25244	0	1	0	102	0	199392	0	1	2	
1344888750745128960	1282673392945172480	1379	75	387	869	36422	3	12081	0	2	0	135	3	323	0	1	2	
1344888759146467330	336263077	4664	0	615	1848	316904	18	162072	0	1	0	59	4	36922	0	1	3	
1344888759150665730	1238471680302944257	1501	103	3318	3588	12620	0	16571	1	1	1	140	12	22813	0	1	0	
1344888767526490113	1201755525441970176	1602	111	602	881	99474	7	37736	0	1	0	76	5	2424	0	1	1	
1344888771733409792	1110377585567907842	1854	38	113	200	4545	0	3397	0	1	1	125	13	5768	0	1	3	
1344888771746144256	2851097423	3462	0	223	389	8361	5	7398	0	1	0	32	0	0	0	1	0	
1344888784328900613	15554853	5752	67	129	601	145	1	525	0	1	0	63	0	24117	0	0	1	
1344888796886695939	783473570424893440	2756	24	110	314	14128	0	2344	0	1	0	102	0	199442	0	1	2	
1344888805262848002	243439964	4834	22	792	265	1948	1	78839	0	0	0	24	0	0	0	0	0	
1344888809469652994	3314448448	3240	90	498	317	23728	6	57867	0	1	0	65	0	1035	0	0	2	
1344888817870802950	1214067862299541505	1568	34	1558	1552	7976	13	14707	2	2	0	140	8	0	0	1	1	
1344888822065074177	3476285952	3150	134	964	890	51473	5	127928	0	1	0	140	0	815	0	0	0	
1344888822077612038	1344637297308749830	1208	12	1	4	7	0	468	0	3	1	140	8	0	1	1	0	
1344888830432739328	990074502842216448	2186	113	38	547	6696	0	5308	2	1	1	128	1	17692	0	1	0	
1344888830432829440	733897014438682624	2893	133	1579	3282	6052	13	1826	0	1	0	139	4	32272	0	0	3	
1344888838825639936	375051073	4601	36	959	940	125712	1	37871	0	1	1	91	0	65	0	1	4	
1344888864004042755	956261407053504512	2279	23	5137	4491	22196	0	8268	0	1	0	92	4	185839	0	1	3	
1344888863995486208	713167988233375745	2950	124	36	77	6030	0	18609	1	1	1	140	12	24705	0	1	0	
1344888864012288000	1198788098798149632	1610	0	1	29	550	0	199	0	1	0	140	5	31621	0	1	2	
1344888868198182912	1334138123928780801	1237	11	15	902	1183	2	4197	1	2	0	99	5	312	0	1	1	
1344888868214980610	2337532592	3723	64	257	208	29086	1	33904	0	1	0	77	3	47316	0	1	0	
1344888872379904000	1097041628785602561	1891	5	439	907	21987	0	17795	0	1	0	140	0	419	0	1	2	
1344888876595253251	1303925996832268288	1320	16	301	437	5015	0	8437	0	1	1	95	6	9743	0	1	1	
1344888880789553153	1249067174100000768	1471	104	3206	3143	12061	0	22504	0	0	1	140	1	0	1	1	0	
1344888897550102529	1164734025174573057	1704	139	38	156	5059	0	2331	0	2	0	53	0	5224	0	1	1	
1344888901731819520	982154087029399553	2208	28	160	126	29872	0	23050	0	1	0	82	0	69726	0	1	2	
1344888914344087552	2886462227	3440	87	537	563	878	0	658	0	1	0	43	0	0	0	0	1	
1344888914335580163	61386842	5380	77	120	780	10222	0	7239	0	1	0	140	0	10813	0	0	3	
1344888918529884165	949520203888476160	2298	53	64	58	10515	0	740	0	1	0	59	4	37500	0	1	3	
1344888918508851200	820926332154494976	2653	0	157	260	2567	1	26580	0	1	0	88	1	135	0	0	0	
1344888918546649090	3233305214	3247	103	293	316	598	1	135055	1	1	1	140	12	22833	0	0	0	
1344888931112919041	1115635003814174722	1839	28	864	691	60345	0	58815	0	1	1	125	13	5854	0	1	3	
1344888935324016641	1052413047669710848	2014	76	166	179	43067	1	23153	0	1	0	76	5	2651	0	1	1	
1344888935311319042	450970611	4496	147	1145	897	242481	10	115772	0	2	0	139	0	478637	0	0	2	
1344888939480457222	1159059557924163584	1720	8	1770	2259	27013	0	6671	0	1	0	92	4	185876	0	1	3	
1344888943708278785	2676254651	3578	36	524	426	3310	0	2086	0	1	0	92	4	185876	0	1	3	
1344888964646395906	81668482	5306	151	19520	2879	12302	105	125707	0	1	0	51	4	114424	0	0	1	
1344888964654784513	1054401430990307328	2008	35	162	167	6163	0	1373	0	1	0	67	3	2	0	1	2	
1344888968861478913	1121684014052458497	1823	33	470	974	79157	0	18689	0	1	0	74	1	1070	0	1	1	
1344888973072601089	1270515784578523136	1412	106	1056	1116	5440	2	10984	0	1	0	140	0	16	0	1	1	
1344888973068439553	1111909092103086081	1850	66	386	454	51482	1	6116	1	2	0	90	4	43034	0	1	1	
1344888981448773633	1182878942409252864	1654	9	39	65	2800	0	287	0	1	0	51	4	114466	0	1	1	
1344888981452779520	1132117303053750272	1794	64	246	244	29594	13	12642	0	1	0	82	0	4352	0	1	1	
1344888985622085635	1283931374517456896	1375	32	45	136	3684	0	3084	0	1	0	42	0	45436	0	1	0	
1344888989845745665	281187491	4758	0	132	1869	41192	1	32960	0	1	0	88	7	3945	0	1	1	
1344888994023301126	1491318715	3971	42	138	514	14799	0	1731	0	1	0	64	4	2743	0	0	0	
1344889002411790336	2586999451	3589	37	157	190	12259	0	3455	0	1	0	140	0	63899	0	0	4	
1344889010796122116	566777639	4375	71	266	308	8615	14	247678	1	2	0	90	4	43121	0	0	1	
1344889015011577857	161788931	5043	37	7962	6924	33489	15	13203	0	1	0	82	0	4366	0	0	1	
1344889019193200640	110661046	5193	47	557	916	2307	1	28140	3	1	0	140	5	102025	0	0	1	
1344889031755264000	884129900617240578	2478	0	100281	1762	4692	257	723706	0	1	1	139	0	1	0	0	0	
1344889035957927937	708448405962559489	2963	136	3900	4996	124741	10	175416	0	1	0	139	4	32390	0	1	3	
1344889040156336128	1040246042065657857	2048	66	708	692	12367	1	4563	0	1	1	125	13	5907	0	1	3	
1344889044342370305	35544704	5474	55	630	531	44143	8	127671	0	1	0	76	0	65097	0	0	2	
1344889048532451328	1523889631	3962	30	1064	835	20819	4	72337	0	1	0	46	0	390	0	1	1	
1344889061148925954	734090313288036352	2892	0	24	101	9664	0	3354	0	1	0	51	4	114667	0	1	1	
1344889073727635456	552391562	4392	117	6198	277	5348	29	4360	0	0	0	24	0	0	0	0	0	
1344889073731842048	500309003	4442	28	4054	3815	25556	27	193326	0	1	0	46	0	417	0	0	1	
1344889073736036352	1329032484798033920	1251	88	424	1600	2198	0	8493	0	1	0	139	1	6635	0	1	3	
1344889077913382912	1241217900179943424	1493	1	2	2	697	0	379	0	2	0	139	0	478864	0	1	2	
1344889082086756352	864706398470365185	2532	4	396	1536	114956	1	16442	3	2	0	134	0	1056	0	1	0	
1344889090508873728	1137709746721501184	1779	19	8	46	2824	0	1055	0	1	1	125	13	5941	0	1	3	
1344889094678007811	2175831854	3821	50	118	690	17618	5	142959	0	1	0	86	1	572	0	0	0	
1344889094669627392	837401636712566785	2607	147	1377	1233	70747	9	32660	0	1	0	64	4	2772	0	0	0	
1344889103079403521	3025313046	3351	19	1083	130	5017	1	6136	0	1	0	51	4	114790	0	1	1	
1344889107252613121	1250792526849536000	1467	44	824	842	3509	0	6902	1	2	0	90	4	43334	0	1	1	
1344889115674894337	1039851937	4133	0	45	253	2804	0	2935	0	1	0	61	4	352	0	1	0	
1344889115645394944	261561811	4796	41	1538	1493	62111	11	65758	0	1	0	76	5	2880	0	0	1	
1344889124054999042	1117736943893135360	1834	34	721	1213	48736	0	47718	3	1	0	140	9	84	0	1	6	
1344889128253599745	2293461078	3749	22	253	360	2439	0	1384	0	1	0	51	4	114868	0	1	1	
1344889145005494272	1325686955263188992	1260	50	3	122	5436	0	3113	0	1	0	88	1	190	0	1	0	
1344889145022324738	1284338866216824834	1374	9	11	9	4744	0	1556	10	1	0	140	0	29598	0	1	3	
1344889149212471296	867568178024652800	2524	28	4349	692	331842	134	127624	0	1	0	70	4	143102	0	1	0	
1344889149208326144	32230036	5484	128	4080	4954	83155	45	57084	0	1	0	84	0	4320	0	0	5	
1344889149233328131	358625055	4629	6	315	309	316	2	93615	10	1	0	140	0	29601	0	0	3	
1344889153390055424	3130905451	3308	0	84	588	6690	17	582	0	1	0	63	0	24852	0	1	1	
1344889153406730242	1011156797221101568	2128	21	39	46	1330	0	1404	1	1	1	140	12	22848	0	1	0	
1344889157609406468	1211086835285254144	1576	5	44	270	1724	0	6762	0	1	0	76	5	2922	0	1	1	
1344889170183868417	764004973969412097	2810	15	91	298	18981	0	2325	0	1	0	82	0	70013	0	1	2	
1344889170175479809	4731209658	3026	160	5238	5775	499435	16	154352	0	1	0	139	1	6678	0	1	3	
1344889186965282817	1310612480784134145	1301	81	381	434	4330	4	3650	0	2	0	135	3	531	0	1	2	
1344889191138799616	1128072296080523267	1805	76	298	496	46569	1	19704	0	1	0	67	0	603	0	1	3	
1344889195349872640	807422311	4245	25	809	967	75825	14	47931	0	1	0	104	0	19487	0	1	2	
1344889203729944578	883512167395336192	2480	38	100	77	5341	0	7013	0	1	0	82	0	70054	0	0	2	
1344889203725746176	981427588374716417	2210	0	584	577	2356	0	14069	1	1	1	140	11	25720	0	1	0	
1344889212110180358	1062175375982125057	1987	1	169	222	7763	0	9753	0	1	0	91	3	54885	0	1	0	
1344889212143734785	1261695168043868162	1436	68	928	1430	85839	5	95150	1	1	1	140	11	25722	0	1	0	
1344889212118519809	1223600530380881920	1542	10	1	71	1435	0	317	1	2	0	90	4	43571	0	1	1	
1344889212143771653	1050037431578161153	2020	79	6	154	3298	0	7753	0	1	0	140	0	572	0	1	2	
1344889212147957762	1232432597059268608	1517	23	1449	1453	13710	10	14656	0	1	1	125	13	6014	0	1	3	
1344889220515713025	882310142745858048	2483	57	163	224	11815	0	7265	0	1	0	51	4	115102	0	1	1	
1344889220511399936	1201555116404330496	1602	14	114	514	28954	0	19404	0	1	0	61	5	50729	0	1	1	
1344889224714190848	1019467137998622720	2105	1	164	213	43757	0	26087	0	1	0	85	0	336941	0	1	1	
1344889228925181952	1075687075641323520	1950	35	41	127	4763	0	11443	0	1	1	140	9	29	0	1	1	
1344889233085874183	968492287385780224	2246	25	219	1014	7517	0	93298	0	1	0	88	1	209	0	1	0	
1344889233094438912	249452591	4821	142	7965	8392	240010	6	169859	0	1	0	84	0	4330	0	1	5	
1344889237284343808	1544569250	3954	0	105	200	102703	0	7817	0	1	0	80	1	25661	0	1	2	
1344889237305364480	2324596776	3731	22	514	239	22308	7	128719	0	1	0	91	3	54931	0	1	0	
1344889241495547904	4262853737	3072	0	591	277	20568	2	24333	0	1	0	46	0	575	0	0	1	
1344889245673136129	565798787	4376	108	2184	1008	18078	21	331822	0	1	0	102	0	200100	0	0	2	
1344889254074343427	929996334437978112	2352	151	786	315	11690	6	6957	0	1	0	67	1	21	0	0	1	
1344889266640400384	22045022	5533	158	227	663	2015	11	6977	0	1	0	63	0	25064	0	0	1	
1344889275041636353	1268483379437211649	1418	72	68	224	728	0	600	0	1	0	83	0	0	0	1	2	
1344889275041517576	1290879032410570752	1356	31	25	52	18395	0	11652	3	2	0	140	6	328	0	1	0	
1344889291835494400	726938499476164609	2912	7	214	228	31162	0	11330	0	1	0	140	0	64052	0	1	4	
1344889296008982530	17057792	5653	150	8862	1756	9419	184	119399	0	0	0	24	0	0	0	0	0	
1344889296004796416	1325902359361433601	1259	159	146	579	13688	0	6863	0	1	0	140	0	21862	0	1	5	
1344889296034156544	1066426919523098624	1975	130	2486	3882	24558	1	17889	0	1	0	139	4	32550	0	1	3	
1344889296021561349	1452674802	3986	20	487	356	13590	0	34029	0	1	0	104	0	19574	0	1	2	
1344889300215877632	274982273	4771	87	22259	12324	8533	7	39580	0	2	0	73	3	108	0	0	2	
1344889304401596418	975307906622029824	2227	24	22	117	8949	0	14225	0	1	0	74	1	1228	0	1	1	
1344889308583522304	895026058881380352	2448	29	75	142	3319	0	480	0	1	0	51	4	115338	0	1	1	
1344889308595961859	1155556302535270400	1729	89	91	90	16512	0	7695	0	1	0	117	4	103946	0	1	2	
1344889308604366848	1145344417273798661	1758	36	356	562	53893	1	25927	0	1	0	86	1	598	0	1	0	
1344889312798789632	2160258116	3829	41	265	253	7808	0	10110	0	1	0	51	4	115352	0	1	1	
1344889312798715909	1255888185055490048	1452	37	1328	1536	50258	38	10861	0	1	0	82	0	4417	0	1	1	
1344889325364756481	2351486138	3715	131	133	1059	1117	0	3954	0	2	0	137	2	12	0	1	2	
1344889337972985861	525676572	4420	14	523	1957	68617	0	71806	0	1	0	140	0	21887	0	1	5	
1344889346365685760	1396353697	4008	73	1988	1537	776	4	92712	0	1	0	139	8	115	0	1	5	
1344889350539001856	4801971776	3012	3	39	598	64333	0	66805	5	1	1	130	14	98	0	1	4	
1344889354745995264	242520139	4836	79	173	193	1477	8	17934	0	1	0	64	4	2858	0	0	0	
1344889354754392064	709270236286078976	2961	79	258	466	26832	6	26980	0	1	0	112	5	49680	0	0	0	
1344889358910939136	1408324652	4003	25	287	330	9254	1	5470	0	1	0	102	0	200269	0	1	2	
1344889358948720640	2701094838	3550	16	540	420	123892	0	12680	0	1	0	46	0	705	0	0	1	
1344889367303745538	2809342053	3486	53	26	89	13481	0	486	0	1	0	140	0	883	0	1	0	
1344889371531612160	695768824499539968	2998	9	177	900	3373	0	2177	0	1	0	63	0	25268	0	1	1	
1344889371531509762	108239214	5201	2	162	470	14510	3	53367	0	1	0	139	8	126	0	0	5	
1344889384076627969	531205091	4416	61	105	1328	19198	0	72703	0	1	0	76	5	3131	0	0	1	
1344889388271079426	945344556039659520	2309	0	5	568	25155	3	21745	0	1	0	69	5	18914	0	1	0	
1344889388304539648	1268377679780171784	1418	132	4402	3692	438	36	27092	1	1	0	107	7	779	0	1	0	
1344889405069254657	202385192	4939	93	3169	2848	30430	12	53608	0	1	0	46	0	753	0	0	1	
1344889409246736384	119179612	5164	32	591	407	6918	5	40901	0	1	0	46	0	757	0	0	1	
1344889409280172032	437669705	4511	0	213	144	21246	0	30614	0	1	0	102	0	200315	0	0	2	
1344889413445140484	728440460251824128	2908	57	426	2235	7774	0	17046	0	2	0	137	2	22	0	1	2	
1344889421859086337	1123966082677727232	1816	54	4759	5009	50222	13	34761	3	2	0	134	0	1128	0	1	0	
1344889426044981255	731150184139235328	2900	0	294	780	31719	0	16179	0	1	0	76	0	65772	0	1	2	
1344889434416717827	1305570085277368321	1315	33	1132	1342	19776	2	20342	0	1	0	140	4	39449	0	1	3	
1344889434421030912	1067595791211085826	1972	34	153	353	18957	1	6435	0	1	0	64	4	2884	0	1	0	
1344889438615326720	843610781916839937	2590	0	1278	2128	314323	13	190478	0	1	0	140	0	21947	0	1	5	
1344889442822098946	2600032578	3581	115	547	642	138540	10	462394	0	1	0	104	6	247	0	0	2	
1344889447008055298	1331877314028834816	1243	20	27	155	320	0	121	0	1	0	92	4	186175	0	1	3	
1344889447012327424	1320923137538740224	1273	31	139	320	471	0	1563	0	1	0	59	4	39279	0	1	3	
1344889455392542720	1288947786306682881	1361	0	336	1162	27569	0	5006	0	1	0	67	1	3530	0	1	0	
1344889455396626433	1282325889187868672	1380	104	635	890	7266	1	16071	0	1	1	140	9	98	0	1	1	
1344889459574255617	944712963084242944	2311	22	67	290	2718	0	4715	0	1	0	112	5	49733	0	1	0	
1344889463781134336	1152072088724762624	1739	10	620	480	28743	1	10038	0	1	0	104	0	19708	0	1	2	
1344889463789350913	1145989610125660160	1756	60	568	564	18928	4	13220	1	2	0	90	4	44071	0	1	1	
1344889472173834240	261057000	4797	28	595	527	2180	2	27349	1	1	1	127	8	0	1	0	1	
1344889476359680000	1317642215800229889	1282	22	334	629	19345	1	8741	0	2	0	135	3	642	0	1	2	
1344889480574996483	1127060928	4102	140	111	447	14755	4	5698	0	1	0	102	0	200404	0	0	2	
1344889488972120064	22137303	5533	0	124	242	15562	2	10127	0	1	0	139	4	32660	0	0	3	
1344889493128699906	996957945937235969	2167	127	14	232	890	0	838	0	2	0	137	2	33	0	1	2	
1344889493145399297	767036917	4264	25	677	383	34285	0	78931	0	1	0	42	0	46192	0	1	0	
1344889493132873729	792187016301518850	2732	135	5491	5292	192465	0	81468	0	1	0	139	1	6807	0	0	3	
1344889514116980736	888565146997706752	2466	104	45	217	4944	0	1708	0	1	0	69	5	18985	0	1	0	
1344889518294401026	2175038022	3821	10	307	225	8255	3	18679	0	1	0	84	0	83	0	1	0	
1344889518332239872	1199822787470413824	1607	81	56	468	17994	3	6156	0	1	0	67	0	1106	0	1	3	
1344889530894090240	25956360	5509	21	609	470	138060	3	24005	0	1	0	104	0	19753	0	0	2	
1344889539278626821	1190232397306122242	1634	86	4148	4297	26432	1	29584	2	1	0	140	7	9	0	1	1	
1344889547671429120	1329068661705994240	1251	141	196	966	13651	0	12601	0	1	0	84	0	4358	0	1	5	
1344889551869906944	23196051	5525	151	18095	15185	103731	756	463116	0	1	0	41	0	0	0	0	1	
1344889551853125633	1165103404206764032	1703	8	74	43	23930	1	592	0	1	0	139	2	55755	0	1	2	
1344889556043137025	2889693600	3457	64	857	582	9705	3	10073	0	1	0	59	4	39623	0	0	3	
1344889560258363392	965136402001289216	2255	50	39	122	60145	0	33030	1	2	0	90	4	44341	0	1	1	
1344889564452638720	2384369214	3694	160	2043	2267	43641	104	88869	0	1	0	140	0	22010	0	1	5	
1344889572824645632	763877159693758465	2810	30	58	392	31982	0	14476	0	1	0	76	0	66025	0	0	2	
1344889572824674304	1266848521766010881	1422	42	329	310	2032	0	1979	0	2	0	139	0	479618	0	1	2	
1344889572820283393	1011505113523892224	2127	44	594	566	45333	2	19580	0	1	1	95	6	10116	0	0	1	
1344889572828852224	616705113	4320	106	180	537	60403	4	13056	2	1	0	97	3	23	0	0	1	
1344889572824473601	789728588958306304	2739	0	181	395	14854	0	5804	0	2	0	135	3	667	0	0	2	
1344889577014751234	419377283	4534	76	488	1043	36000	2	41934	0	1	0	139	2	55785	0	0	2	
1344889581225738242	1118385201539899392	1832	16	400	704	24498	0	11132	0	2	0	135	3	670	0	1	2	
